AN,LIBGEO,STATUT,NOMBRE
2022,Jacou,Locataire du parc privé (locataire hors logement HLM loué vide),607.5659551297699
2022,Joncels,Locataire du parc privé (locataire hors logement HLM loué vide),27.99637197888006
2022,Jonquières,Locataire du parc privé (locataire hors logement HLM loué vide),49.8179611074601
2022,Juvignac,Locataire du parc privé (locataire hors logement HLM loué vide),2285.230294270203
2022,Lacoste,Locataire du parc privé (locataire hors logement HLM loué vide),14.40674047599914
2022,Lagamas,Locataire du parc privé (locataire hors logement HLM loué vide),8.91891891891892
2022,Lamalou-les-Bains,Locataire du parc privé (locataire hors logement HLM loué vide),415.3955372977559
2022,Lansargues,Locataire du parc privé (locataire hors logement HLM loué vide),366.3007789617632
2022,Laroque,Locataire du parc privé (locataire hors logement HLM loué vide),188.0
2022,Lattes,Locataire du parc privé (locataire hors logement HLM loué vide),2678.657062580641
2022,Laurens,Locataire du parc privé (locataire hors logement HLM loué vide),175.306069775986
2022,Lauret,Locataire du parc privé (locataire hors logement HLM loué vide),55.0
2022,Lauroux,Locataire du parc privé (locataire hors logement HLM loué vide),25.765795656109
2022,Lavalette,Locataire du parc privé (locataire hors logement HLM loué vide),6.11111111111112
2022,Lavérune,Locataire du parc privé (locataire hors logement HLM loué vide),339.513262323101
2022,Lespignan,Locataire du parc privé (locataire hors logement HLM loué vide),287.7473687413515
2022,Lézignan-la-Cèbe,Locataire du parc privé (locataire hors logement HLM loué vide),160.0
2022,Liausson,Locataire du parc privé (locataire hors logement HLM loué vide),34.9127516778523
2022,Lieuran-Cabrières,Locataire du parc privé (locataire hors logement HLM loué vide),35.0
2022,Lieuran-lès-Béziers,Locataire du parc privé (locataire hors logement HLM loué vide),80.0312965266152
2022,Lignan-sur-Orb,Locataire du parc privé (locataire hors logement HLM loué vide),264.0
2022,La Livinière,Locataire du parc privé (locataire hors logement HLM loué vide),40.172546030103
2022,Lodève,Locataire du parc privé (locataire hors logement HLM loué vide),1266.079884136704
2022,Loupian,Locataire du parc privé (locataire hors logement HLM loué vide),204.14611380660352
2022,Lunas-les-Châteaux,Locataire du parc privé (locataire hors logement HLM loué vide),60.3013698630137
2022,Lunel,Locataire du parc privé (locataire hors logement HLM loué vide),3695.2166542161895
2022,Lunel-Viel,Locataire du parc privé (locataire hors logement HLM loué vide),364.10728828828303
2022,Magalas,Locataire du parc privé (locataire hors logement HLM loué vide),231.0
2022,Maraussan,Locataire du parc privé (locataire hors logement HLM loué vide),459.0
2022,Margon,Locataire du parc privé (locataire hors logement HLM loué vide),42.9075136888716
2022,Marseillan,Locataire du parc privé (locataire hors logement HLM loué vide),1198.240617738009
2022,Marsillargues,Locataire du parc privé (locataire hors logement HLM loué vide),1035.999320220788
2022,Mas-de-Londres,Locataire du parc privé (locataire hors logement HLM loué vide),76.3633024403176
2022,Les Matelles,Locataire du parc privé (locataire hors logement HLM loué vide),160.0
2022,Mauguio,Locataire du parc privé (locataire hors logement HLM loué vide),2412.945844520331
2022,Maureilhan,Locataire du parc privé (locataire hors logement HLM loué vide),199.7365008123262
2022,Mérifons,Locataire du parc privé (locataire hors logement HLM loué vide),2.75806451612903
2022,Mèze,Locataire du parc privé (locataire hors logement HLM loué vide),1746.25627215965
2022,Minerve,Locataire du parc privé (locataire hors logement HLM loué vide),14.9126213592233
2022,Mireval,Locataire du parc privé (locataire hors logement HLM loué vide),296.4180392806038
2022,Mons,Locataire du parc privé (locataire hors logement HLM loué vide),89.9011114125936
2022,Montady,Locataire du parc privé (locataire hors logement HLM loué vide),299.0
2022,Montagnac,Locataire du parc privé (locataire hors logement HLM loué vide),455.62755733442
2022,Montarnaud,Locataire du parc privé (locataire hors logement HLM loué vide),186.17717928194295
2022,Montaud,Locataire du parc privé (locataire hors logement HLM loué vide),67.4580233707185
2022,Montbazin,Locataire du parc privé (locataire hors logement HLM loué vide),180.0760760176217
2022,Montblanc,Locataire du parc privé (locataire hors logement HLM loué vide),289.749816693251
2022,Montels,Locataire du parc privé (locataire hors logement HLM loué vide),21.2422823159166
2022,Montesquieu,Locataire du parc privé (locataire hors logement HLM loué vide),13.0
2022,Montferrier-sur-Lez,Locataire du parc privé (locataire hors logement HLM loué vide),434.2206901477255
2022,Montouliers,Locataire du parc privé (locataire hors logement HLM loué vide),22.1910528534642
2022,Montoulieu,Locataire du parc privé (locataire hors logement HLM loué vide),14.52380952380956
2022,Montpellier,Locataire du parc privé (locataire hors logement HLM loué vide),82668.203603491
2022,Montpeyroux,Locataire du parc privé (locataire hors logement HLM loué vide),142.57241408981923
2022,Moulès-et-Baucels,Locataire du parc privé (locataire hors logement HLM loué vide),114.757452315991
2022,Mourèze,Locataire du parc privé (locataire hors logement HLM loué vide),33.5240884453303
2022,Mudaison,Locataire du parc privé (locataire hors logement HLM loué vide),261.9615104665409
2022,Murles,Locataire du parc privé (locataire hors logement HLM loué vide),11.2677822354406
2022,Murviel-lès-Béziers,Locataire du parc privé (locataire hors logement HLM loué vide),246.77542959572185
2022,Murviel-lès-Montpellier,Locataire du parc privé (locataire hors logement HLM loué vide),84.2937865883253
2022,Nébian,Locataire du parc privé (locataire hors logement HLM loué vide),142.3493989342747
2022,Neffiès,Locataire du parc privé (locataire hors logement HLM loué vide),101.1215186468321
2022,Nézignan-l'Évêque,Locataire du parc privé (locataire hors logement HLM loué vide),101.0
2022,Nissan-lez-Enserune,Locataire du parc privé (locataire hors logement HLM loué vide),445.0
2022,Nizas,Locataire du parc privé (locataire hors logement HLM loué vide),66.89000121799577
2022,Notre-Dame-de-Londres,Locataire du parc privé (locataire hors logement HLM loué vide),74.65056817992601
2022,Octon,Locataire du parc privé (locataire hors logement HLM loué vide),53.7137171680476
2022,Olargues,Locataire du parc privé (locataire hors logement HLM loué vide),61.0
2022,Olmet-et-Villecun,Locataire du parc privé (locataire hors logement HLM loué vide),6.11042944785276
2022,Olonzac,Locataire du parc privé (locataire hors logement HLM loué vide),253.394584955617
2022,Oupia,Locataire du parc privé (locataire hors logement HLM loué vide),28.0
2022,Pailhès,Locataire du parc privé (locataire hors logement HLM loué vide),48.3124673981982
2022,Palavas-les-Flots,Locataire du parc privé (locataire hors logement HLM loué vide),1352.594992865999
2022,Pardailhan,Locataire du parc privé (locataire hors logement HLM loué vide),16.42070113021538
2022,Paulhan,Locataire du parc privé (locataire hors logement HLM loué vide),395.22768432072
2022,Pégairolles-de-Buèges,Locataire du parc privé (locataire hors logement HLM loué vide),7.2641509433962
2022,Pégairolles-de-l'Escalette,Locataire du parc privé (locataire hors logement HLM loué vide),19.0
2022,Péret,Locataire du parc privé (locataire hors logement HLM loué vide),91.0
2022,Pérols,Locataire du parc privé (locataire hors logement HLM loué vide),1218.0114664956209
2022,Pézenas,Locataire du parc privé (locataire hors logement HLM loué vide),1373.867521436328
2022,Pézènes-les-Mines,Locataire du parc privé (locataire hors logement HLM loué vide),13.1529060373437
2022,Pierrerue,Locataire du parc privé (locataire hors logement HLM loué vide),32.9349125489712
2022,Pignan,Locataire du parc privé (locataire hors logement HLM loué vide),612.95888639024
2022,Pinet,Locataire du parc privé (locataire hors logement HLM loué vide),191.20895439020887
2022,Plaissan,Locataire du parc privé (locataire hors logement HLM loué vide),148.5475281677108
2022,Les Plans,Locataire du parc privé (locataire hors logement HLM loué vide),26.0
2022,Poilhes,Locataire du parc privé (locataire hors logement HLM loué vide),56.708057440231016
2022,Pomérols,Locataire du parc privé (locataire hors logement HLM loué vide),200.70494268405417
2022,Popian,Locataire du parc privé (locataire hors logement HLM loué vide),40.7010651496178
2022,Portiragnes,Locataire du parc privé (locataire hors logement HLM loué vide),381.2573173883403
2022,Le Pouget,Locataire du parc privé (locataire hors logement HLM loué vide),184.8216143578812
2022,Le Poujol-sur-Orb,Locataire du parc privé (locataire hors logement HLM loué vide),131.3655565677067
2022,Poujols,Locataire du parc privé (locataire hors logement HLM loué vide),20.22099447513819
2022,Poussan,Locataire du parc privé (locataire hors logement HLM loué vide),664.76321014155
2022,Pouzolles,Locataire du parc privé (locataire hors logement HLM loué vide),126.18460091220427
2022,Pouzols,Locataire du parc privé (locataire hors logement HLM loué vide),60.0
2022,Le Pradal,Locataire du parc privé (locataire hors logement HLM loué vide),41.0
2022,Prades-le-Lez,Locataire du parc privé (locataire hors logement HLM loué vide),672.0
2022,Prades-sur-Vernazobre,Locataire du parc privé (locataire hors logement HLM loué vide),25.0
2022,Prémian,Locataire du parc privé (locataire hors logement HLM loué vide),46.34753029246794
2022,Le Puech,Locataire du parc privé (locataire hors logement HLM loué vide),26.508940170859
2022,Puéchabon,Locataire du parc privé (locataire hors logement HLM loué vide),52.3157203860827
2022,Puilacher,Locataire du parc privé (locataire hors logement HLM loué vide),24.6151886363959
2022,Puimisson,Locataire du parc privé (locataire hors logement HLM loué vide),93.0
2022,Puissalicon,Locataire du parc privé (locataire hors logement HLM loué vide),88.7329933260967
2022,Puisserguier,Locataire du parc privé (locataire hors logement HLM loué vide),352.53526358611896
2022,Quarante,Locataire du parc privé (locataire hors logement HLM loué vide),206.1509708930844
2022,Restinclières,Locataire du parc privé (locataire hors logement HLM loué vide),178.9304040713395
2022,Rieussec,Locataire du parc privé (locataire hors logement HLM loué vide),10.0
2022,Riols,Locataire du parc privé (locataire hors logement HLM loué vide),66.02740499289733
2022,Les Rives,Locataire du parc privé (locataire hors logement HLM loué vide),10.1342281879195
2022,Romiguières,Locataire du parc privé (locataire hors logement HLM loué vide),1.76923076923077
2022,Roquebrun,Locataire du parc privé (locataire hors logement HLM loué vide),68.50929666603903
2022,Roqueredonde,Locataire du parc privé (locataire hors logement HLM loué vide),27.17068830750331
2022,Roquessels,Locataire du parc privé (locataire hors logement HLM loué vide),4.66386554621849
2022,Rosis,Locataire du parc privé (locataire hors logement HLM loué vide),28.98668373649874
2022,Rouet,Locataire du parc privé (locataire hors logement HLM loué vide),10.5416666666667
2022,Roujan,Locataire du parc privé (locataire hors logement HLM loué vide),216.0
2022,Saint-André-de-Buèges,Locataire du parc privé (locataire hors logement HLM loué vide),8.0
2022,Saint-André-de-Sangonis,Locataire du parc privé (locataire hors logement HLM loué vide),590.833281316268
2022,Saint-Aunès,Locataire du parc privé (locataire hors logement HLM loué vide),362.212557448093
2022,Saint-Bauzille-de-la-Sylve,Locataire du parc privé (locataire hors logement HLM loué vide),91.2755814210477
2022,Saint-Bauzille-de-Montmel,Locataire du parc privé (locataire hors logement HLM loué vide),97.4237859449143
2022,Saint-Bauzille-de-Putois,Locataire du parc privé (locataire hors logement HLM loué vide),226.31146807941195
2022,Saint-Brès,Locataire du parc privé (locataire hors logement HLM loué vide),363.0
2022,Saint-Chinian,Locataire du parc privé (locataire hors logement HLM loué vide),205.00726880018945
2022,Entre-Vignes,Locataire du parc privé (locataire hors logement HLM loué vide),147.0
2022,Saint-Clément-de-Rivière,Locataire du parc privé (locataire hors logement HLM loué vide),514.969666776053
2022,Sainte-Croix-de-Quintillargues,Locataire du parc privé (locataire hors logement HLM loué vide),49.6450485465023
2022,Saint-Drézéry,Locataire du parc privé (locataire hors logement HLM loué vide),200.963854964714
2022,Saint-Étienne-d'Albagnan,Locataire du parc privé (locataire hors logement HLM loué vide),28.679509806671
2022,Saint-Étienne-de-Gourgas,Locataire du parc privé (locataire hors logement HLM loué vide),38.933652267996
2022,Saint-Étienne-Estréchoux,Locataire du parc privé (locataire hors logement HLM loué vide),23.93993248943938
2022,Saint-Félix-de-l'Héras,Locataire du parc privé (locataire hors logement HLM loué vide),6.0
2022,Saint-Félix-de-Lodez,Locataire du parc privé (locataire hors logement HLM loué vide),137.0
2022,Saint-Gély-du-Fesc,Locataire du parc privé (locataire hors logement HLM loué vide),819.826278076773
2022,Saint-Geniès-des-Mourgues,Locataire du parc privé (locataire hors logement HLM loué vide),154.3608017553992
2022,Saint-Geniès-de-Varensal,Locataire du parc privé (locataire hors logement HLM loué vide),16.994600315022296
2022,Saint-Geniès-de-Fontedit,Locataire du parc privé (locataire hors logement HLM loué vide),114.66508877395962
2022,Saint-Georges-d'Orques,Locataire du parc privé (locataire hors logement HLM loué vide),676.879077615178
2022,Saint-Gervais-sur-Mare,Locataire du parc privé (locataire hors logement HLM loué vide),87.27642004147421
2022,Saint-Guilhem-le-Désert,Locataire du parc privé (locataire hors logement HLM loué vide),42.4331855679854
2022,Saint-Guiraud,Locataire du parc privé (locataire hors logement HLM loué vide),17.5113356060766
2022,Saint-Hilaire-de-Beauvoir,Locataire du parc privé (locataire hors logement HLM loué vide),48.3282798954076
2022,Saint-Jean-de-Buèges,Locataire du parc privé (locataire hors logement HLM loué vide),39.94143618885726
2022,Saint-Jean-de-Cornies,Locataire du parc privé (locataire hors logement HLM loué vide),26.0
2022,Saint-Jean-de-Cuculles,Locataire du parc privé (locataire hors logement HLM loué vide),35.7862416088516
2022,Saint-Jean-de-Fos,Locataire du parc privé (locataire hors logement HLM loué vide),199.832264266
2022,Saint-Jean-de-la-Blaquière,Locataire du parc privé (locataire hors logement HLM loué vide),59.0
2022,Saint-Jean-de-Minervois,Locataire du parc privé (locataire hors logement HLM loué vide),8.0
2022,Saint-Jean-de-Védas,Locataire du parc privé (locataire hors logement HLM loué vide),1783.2681606256538
2022,Saint-Julien,Locataire du parc privé (locataire hors logement HLM loué vide),46.5866976872949
2022,Saint-Just,Locataire du parc privé (locataire hors logement HLM loué vide),273.993415833632
2022,Saint-Martin-de-l'Arçon,Locataire du parc privé (locataire hors logement HLM loué vide),11.0
2022,Saint-Martin-de-Londres,Locataire du parc privé (locataire hors logement HLM loué vide),239.0790688207085
2022,Saint-Mathieu-de-Tréviers,Locataire du parc privé (locataire hors logement HLM loué vide),308.932590044477
2022,Saint-Maurice-Navacelles,Locataire du parc privé (locataire hors logement HLM loué vide),22.761219613515173
2022,Saint-Michel,Locataire du parc privé (locataire hors logement HLM loué vide),5.45454545454545
2022,Saint-Nazaire-de-Ladarez,Locataire du parc privé (locataire hors logement HLM loué vide),31.35408959234
2022,Saint-Nazaire-de-Pézan,Locataire du parc privé (locataire hors logement HLM loué vide),73.3686545906383
2022,Saint-Pargoire,Locataire du parc privé (locataire hors logement HLM loué vide),186.0675146671393
2022,Saint-Paul-et-Valmalle,Locataire du parc privé (locataire hors logement HLM loué vide),148.104148287221
2022,Saint-Pierre-de-la-Fage,Locataire du parc privé (locataire hors logement HLM loué vide),13.0
2022,Saint-Pons-de-Thomières,Locataire du parc privé (locataire hors logement HLM loué vide),228.1982844931371
2022,Saint-Pons-de-Mauchiens,Locataire du parc privé (locataire hors logement HLM loué vide),75.8797751226441
2022,Saint-Privat,Locataire du parc privé (locataire hors logement HLM loué vide),59.0
2022,Saint-Saturnin-de-Lucian,Locataire du parc privé (locataire hors logement HLM loué vide),40.4901548274054
2022,Saint-Sériès,Locataire du parc privé (locataire hors logement HLM loué vide),79.21450506538261
2022,Saint-Thibéry,Locataire du parc privé (locataire hors logement HLM loué vide),248.395452224204
2022,Saint-Vincent-de-Barbeyrargues,Locataire du parc privé (locataire hors logement HLM loué vide),57.96102283709379
2022,Saint-Vincent-d'Olargues,Locataire du parc privé (locataire hors logement HLM loué vide),28.0
2022,Salasc,Locataire du parc privé (locataire hors logement HLM loué vide),37.1474852901961
2022,La Salvetat-sur-Agout,Locataire du parc privé (locataire hors logement HLM loué vide),108.3720204762658
2022,Saturargues,Locataire du parc privé (locataire hors logement HLM loué vide),73.2575178800595
2022,Saussan,Locataire du parc privé (locataire hors logement HLM loué vide),104.4869811830565
2022,Saussines,Locataire du parc privé (locataire hors logement HLM loué vide),119.543251100151
2022,Sauteyrargues,Locataire du parc privé (locataire hors logement HLM loué vide),46.37229466152736
2022,Sauvian,Locataire du parc privé (locataire hors logement HLM loué vide),469.291165231176
2022,Sérignan,Locataire du parc privé (locataire hors logement HLM loué vide),1217.0
2022,Servian,Locataire du parc privé (locataire hors logement HLM loué vide),426.897110721146
2022,Sète,Locataire du parc privé (locataire hors logement HLM loué vide),8705.90295116338
2022,Siran,Locataire du parc privé (locataire hors logement HLM loué vide),52.21979775546259
2022,Sorbs,Locataire du parc privé (locataire hors logement HLM loué vide),3.0
2022,Soubès,Locataire du parc privé (locataire hors logement HLM loué vide),83.0
2022,Le Soulié,Locataire du parc privé (locataire hors logement HLM loué vide),9.70802919708029
2022,Soumont,Locataire du parc privé (locataire hors logement HLM loué vide),46.0
2022,Sussargues,Locataire du parc privé (locataire hors logement HLM loué vide),207.4360445884584
2022,Taussac-la-Billière,Locataire du parc privé (locataire hors logement HLM loué vide),46.9760225087489
2022,Teyran,Locataire du parc privé (locataire hors logement HLM loué vide),294.0
2022,Thézan-lès-Béziers,Locataire du parc privé (locataire hors logement HLM loué vide),329.0125599085305
2022,Tourbes,Locataire du parc privé (locataire hors logement HLM loué vide),127.5353741993966
2022,La Tour-sur-Orb,Locataire du parc privé (locataire hors logement HLM loué vide),92.0
2022,Tressan,Locataire du parc privé (locataire hors logement HLM loué vide),94.952740776108
2022,Le Triadou,Locataire du parc privé (locataire hors logement HLM loué vide),47.4507602231535
2022,Usclas-d'Hérault,Locataire du parc privé (locataire hors logement HLM loué vide),24.6470565874083
2022,Usclas-du-Bosc,Locataire du parc privé (locataire hors logement HLM loué vide),27.433628318584
2022,La Vacquerie-et-Saint-Martin-de-Castries,Locataire du parc privé (locataire hors logement HLM loué vide),22.8214211308732
2022,Vacquières,Locataire du parc privé (locataire hors logement HLM loué vide),72.3754645889696
2022,Vailhan,Locataire du parc privé (locataire hors logement HLM loué vide),10.0
2022,Vailhauquès,Locataire du parc privé (locataire hors logement HLM loué vide),112.294477053604
2022,Valergues,Locataire du parc privé (locataire hors logement HLM loué vide),172.6827178943939
2022,Valflaunès,Locataire du parc privé (locataire hors logement HLM loué vide),74.0
2022,Valmascle,Locataire du parc privé (locataire hors logement HLM loué vide),5.54347826086955
2022,Valras-Plage,Locataire du parc privé (locataire hors logement HLM loué vide),836.5556310399677
2022,Valros,Locataire du parc privé (locataire hors logement HLM loué vide),193.2722031619001
2022,Vélieux,Locataire du parc privé (locataire hors logement HLM loué vide),6.72527472527472
2022,Vendargues,Locataire du parc privé (locataire hors logement HLM loué vide),866.966285152594
2022,Vendémian,Locataire du parc privé (locataire hors logement HLM loué vide),119.6805981163192
2022,Vendres,Locataire du parc privé (locataire hors logement HLM loué vide),224.32367260075577
2022,Verreries-de-Moussans,Locataire du parc privé (locataire hors logement HLM loué vide),10.4761904761905
2022,Vias,Locataire du parc privé (locataire hors logement HLM loué vide),832.0
2022,Vic-la-Gardiole,Locataire du parc privé (locataire hors logement HLM loué vide),501.9977580033288
2022,Vieussan,Locataire du parc privé (locataire hors logement HLM loué vide),21.1440727694666
2022,Villemagne-l'Argentière,Locataire du parc privé (locataire hors logement HLM loué vide),28.12625006008324
2022,Villeneuve-lès-Béziers,Locataire du parc privé (locataire hors logement HLM loué vide),693.1226826350633
2022,Villeneuve-lès-Maguelone,Locataire du parc privé (locataire hors logement HLM loué vide),914.325465523609
2022,Villeneuvette,Locataire du parc privé (locataire hors logement HLM loué vide),8.25
2022,Villespassans,Locataire du parc privé (locataire hors logement HLM loué vide),11.0
2022,Villetelle,Locataire du parc privé (locataire hors logement HLM loué vide),146.7394808124968
2022,Villeveyrac,Locataire du parc privé (locataire hors logement HLM loué vide),378.7067796249043
2022,Viols-en-Laval,Locataire du parc privé (locataire hors logement HLM loué vide),19.9223300970874
2022,Viols-le-Fort,Locataire du parc privé (locataire hors logement HLM loué vide),144.66804396830202
2022,La Grande-Motte,Locataire du parc privé (locataire hors logement HLM loué vide),1577.0
2022,Aigaliers,Propriétaire,185.113851047182
2022,Aigremont,Propriétaire,268.297246446724
2022,Aigues-Mortes,Propriétaire,2421.40706661416
2022,Aigues-Vives,Propriétaire,1048.36027953245
2022,Aiguèze,Propriétaire,78.9943510000743
2022,Aimargues,Propriétaire,1554.57329293205
2022,Alès,Propriétaire,9222.98347088052
2022,Allègre-les-Fumades,Propriétaire,324.03202223657
2022,Alzon,Propriétaire,69.1793941024608
2022,Anduze,Propriétaire,817.773947449884
2022,Les Angles,Propriétaire,2760.70940462911
2022,Aramon,Propriétaire,1094.0
2022,Argilliers,Propriétaire,153.355196265055
2022,Arpaillargues-et-Aureillac,Propriétaire,385.0
2022,Arphy,Propriétaire,60.7972027972028
2022,Arre,Propriétaire,98.0
2022,Arrigas,Propriétaire,80.3965424304678
2022,Aspères,Propriétaire,175.599306455445
2022,Aubais,Propriétaire,972.356004706166
2022,Aubord,Propriétaire,745.265133316049
2022,Aubussargues,Propriétaire,125.920512133416
2022,Aujac,Propriétaire,68.3537414965984
2022,Aujargues,Propriétaire,305.843344662913
2022,Aulas,Propriétaire,151.655227629339
2022,Aumessas,Propriétaire,117.766444455451
2022,Avèze,Propriétaire,373.0
2022,Bagard,Propriétaire,866.019193309288
2022,Bagnols-sur-Cèze,Propriétaire,4012.67028183785
2022,Barjac,Propriétaire,508.0
2022,Baron,Propriétaire,115.0
2022,La Bastide-d'Engras,Propriétaire,82.9984182629495
2022,Beaucaire,Propriétaire,3702.31187607061
2022,Beauvoisin,Propriétaire,1629.57788947709
2022,Bellegarde,Propriétaire,2122.0
2022,Belvézet,Propriétaire,97.9927518896662
2022,Bernis,Propriétaire,1025.27461330012
2022,Bessèges,Propriétaire,668.0
2022,Bez-et-Esparon,Propriétaire,124.496618387628
2022,Bezouce,Propriétaire,723.0
2022,Blandas,Propriétaire,51.2875816993464
2022,Blauzac,Propriétaire,397.377002660257
2022,Boisset-et-Gaujac,Propriétaire,780.290591386079
2022,Boissières,Propriétaire,215.0
2022,Bonnevaux,Propriétaire,36.0
2022,Bordezac,Propriétaire,132.906040595315
2022,Boucoiran-et-Nozières,Propriétaire,286.075789340758
2022,Bouillargues,Propriétaire,1947.10928378209
2022,Bouquet,Propriétaire,84.0
2022,Bourdic,Propriétaire,114.647679854327
2022,Bragassargues,Propriétaire,60.359281437126
2022,Branoux-les-Taillades,Propriétaire,474.365869106176
2022,Bréau-Mars,Propriétaire,230.19450983386
2022,Brignon,Propriétaire,234.0
2022,Brouzet-lès-Quissac,Propriétaire,99.9102657319964
2022,Brouzet-lès-Alès,Propriétaire,223.862888189748
2022,La Bruguière,Propriétaire,123.706915799516
2022,Cabrières,Propriétaire,558.616560466839
2022,La Cadière-et-Cambo,Propriétaire,83.0
2022,Le Cailar,Propriétaire,818.0
2022,Caissargues,Propriétaire,1282.42289921385
2022,La Calmette,Propriétaire,676.14506260564
2022,Calvisson,Propriétaire,1832.01662899894
2022,Campestre-et-Luc,Propriétaire,55.9477611940299
2022,Canaules-et-Argentières,Propriétaire,164.0
2022,Cannes-et-Clairan,Propriétaire,191.0
2022,La Capelle-et-Masmolène,Propriétaire,144.368405057183
2022,Cardet,Propriétaire,291.279614863513
2022,Carnas,Propriétaire,176.970866292873
2022,Carsan,Propriétaire,287.260759821844
2022,Cassagnoles,Propriétaire,158.0
2022,Castelnau-Valence,Propriétaire,154.414214001342
2022,Castillon-du-Gard,Propriétaire,580.607699554506
2022,Causse-Bégon,Propriétaire,10.5769230769231
2022,Caveirac,Propriétaire,1387.48980759635
2022,Cavillargues,Propriétaire,306.018215490651
2022,Cendras,Propriétaire,401.486749175505
2022,Chambon,Propriétaire,115.0
2022,Chamborigaud,Propriétaire,333.071521543585
2022,Chusclan,Propriétaire,339.048071184578
2022,Clarensac,Propriétaire,1377.42515513786
2022,Codognan,Propriétaire,852.43684628913
2022,Codolet,Propriétaire,156.743405607771
2022,Collias,Propriétaire,391.473353909664
2022,Collorgues,Propriétaire,189.743544907909
2022,Colognac,Propriétaire,69.1052631578946
2022,Combas,Propriétaire,229.0
2022,Comps,Propriétaire,537.980672704
2022,Concoules,Propriétaire,90.3729328479708
2022,Congénies,Propriétaire,543.876897341524
2022,Connaux,Propriétaire,596.038063070554
2022,Conqueyrac,Propriétaire,35.0
2022,Corconne,Propriétaire,200.840892666047
2022,Cornillon,Propriétaire,274.0
2022,Courry,Propriétaire,117.0
2022,Crespian,Propriétaire,155.880690914319
2022,Cros,Propriétaire,100.16130433725
2022,Cruviers-Lascours,Propriétaire,214.892236050875
2022,Deaux,Propriétaire,219.705216033675
2022,Dions,Propriétaire,191.264414710824
2022,Domazan,Propriétaire,287.382926135441
2022,Domessargues,Propriétaire,237.723191224562
2022,Dourbies,Propriétaire,71.2766048885886
2022,Durfort-et-Saint-Martin-de-Sossenac,Propriétaire,254.903473860435
2022,Estézargues,Propriétaire,168.04057200169
2022,L'Estréchure,Propriétaire,58.0891719745223
2022,Euzet,Propriétaire,171.739253595578
2022,Flaux,Propriétaire,128.0
2022,Foissac,Propriétaire,134.88410300207
2022,Fons,Propriétaire,495.535937890978
2022,Fons-sur-Lussan,Propriétaire,104.026345442039
2022,Fontanès,Propriétaire,213.311437880614
2022,Fontarèches,Propriétaire,104.159301988986
2022,Fournès,Propriétaire,346.355602513889
2022,Fourques,Propriétaire,831.068011707966
2022,Fressac,Propriétaire,49.3865030674846
2022,Gagnières,Propriétaire,390.993598356921
2022,Gailhan,Propriétaire,78.5639452804624
2022,Gajan,Propriétaire,224.175954662341
2022,Gallargues-le-Montueux,Propriétaire,983.143322182706
2022,Le Garn,Propriétaire,91.3737185947881
2022,Garons,Propriétaire,1336.15588666462
2022,Garrigues-Sainte-Eulalie,Propriétaire,273.962365779563
2022,Gaujac,Propriétaire,351.948462441555
2022,Générac,Propriétaire,1179.86428329224
2022,Générargues,Propriétaire,215.13550569041
2022,Génolhac,Propriétaire,265.0
2022,Goudargues,Propriétaire,344.846381132772
2022,La Grand-Combe,Propriétaire,843.904135648958
2022,Le Grau-du-Roi,Propriétaire,2835.26517927894
2022,Issirac,Propriétaire,105.938285839926
2022,Jonquières-Saint-Vincent,Propriétaire,1011.59620711972
2022,Junas,Propriétaire,446.272656279151
2022,Lamelouze,Propriétaire,53.0
2022,Langlade,Propriétaire,825.895516424968
2022,Lanuéjols,Propriétaire,106.0
2022,Lasalle,Propriétaire,319.828982980566
2022,Laudun-l'Ardoise,Propriétaire,1682.99971378413
2022,Laval-Pradel,Propriétaire,371.431491220883
2022,Laval-Saint-Roman,Propriétaire,83.1487139914073
2022,Lecques,Propriétaire,140.562411267148
2022,Lédenon,Propriétaire,515.626622423398
2022,Lédignan,Propriétaire,433.355638378548
2022,Lézan,Propriétaire,457.0
2022,Liouc,Propriétaire,115.256088806308
2022,Lirac,Propriétaire,306.057875134783
2022,Logrian-Florian,Propriétaire,93.992059590132
2022,Lussan,Propriétaire,178.458742713872
2022,Les Mages,Propriétaire,745.504680706952
2022,Malons-et-Elze,Propriétaire,54.9099099099101
2022,Mandagout,Propriétaire,155.0
2022,Manduel,Propriétaire,2093.45075798743
2022,Marguerittes,Propriétaire,2688.0
2022,Martignargues,Propriétaire,147.384673903917
2022,Le Martinet,Propriétaire,216.503393128433
2022,Maruéjols-lès-Gardon,Propriétaire,78.6726668665231
2022,Massanes,Propriétaire,76.6473988439304
2022,Massillargues-Attuech,Propriétaire,253.015078975393
2022,Mauressargues,Propriétaire,56.2513795966426
2022,Méjannes-le-Clap,Propriétaire,280.0
2022,Méjannes-lès-Alès,Propriétaire,381.099798547061
2022,Meynes,Propriétaire,744.201615539201
2022,Meyrannes,Propriétaire,294.224878863011
2022,Mialet,Propriétaire,253.0
2022,Milhaud,Propriétaire,1730.11591438767
2022,Molières-Cavaillac,Propriétaire,313.215499194694
2022,Molières-sur-Cèze,Propriétaire,308.598788051388
2022,Monoblet,Propriétaire,268.050772363097
2022,Mons,Propriétaire,661.74480589117
2022,Montaren-et-Saint-Médiers,Propriétaire,478.911723448381
2022,Montclus,Propriétaire,65.5224457666925
2022,Montdardier,Propriétaire,94.1432816248743
2022,Monteils,Propriétaire,232.298155610122
2022,Montfaucon,Propriétaire,472.55661349684
2022,Montfrin,Propriétaire,960.488209397136
